,user id,test group,converted,total ads,most ads day,most ads hour,mapped_customer_id,predicted_clv_90d
71288,1273447,ad,True,106,Saturday,23,17785.0,1901.287827296343
71326,1362066,ad,True,41,Monday,22,14605.0,1828.3689762400068
71337,1419496,ad,True,211,Saturday,9,16467.0,336.8266786038837
71369,1388889,ad,True,123,Wednesday,16,17794.0,71.23848706938595
71373,1518175,ad,True,76,Sunday,18,16880.0,5451.091209814359
71377,1359372,ad,True,22,Sunday,10,15717.0,2003.504307207163
71391,1197289,ad,True,90,Wednesday,16,13696.0,2787.73017255857
71464,1595032,ad,True,49,Tuesday,12,15984.0,17445.227952231515
71520,1506535,ad,True,103,Sunday,21,13740.0,3120.253804295464
71526,1441618,ad,True,110,Saturday,8,13713.0,1139.0565274254704
71540,1390705,ad,True,37,Saturday,11,14135.0,18385.290870990553
71548,1160871,ad,True,63,Sunday,15,13699.0,1853.2025346641465
71579,902702,psa,True,41,Monday,12,15456.0,2896.40765146908
71584,1149581,ad,True,789,Saturday,6,17024.0,3142.1177593959023
71597,1083464,ad,True,57,Tuesday,17,15543.0,1238.4432387528238
71603,1353649,ad,True,24,Thursday,20,14921.0,4482.2615092522165
71607,1106067,ad,True,72,Wednesday,9,14129.0,6428.251203538755
71653,1340528,ad,True,97,Sunday,13,13016.0,4984.911629389363
71694,1338728,ad,True,79,Sunday,11,16980.0,3388.8431808346577
71732,1298807,ad,True,14,Sunday,12,14087.0,2209.9239023785694
71756,1363129,ad,True,59,Saturday,8,16109.0,2105.70142425997
71792,1553872,ad,True,57,Friday,6,13611.0,6684.49132115371
71847,1530532,ad,True,59,Thursday,21,17692.0,7068.669612526684
71851,1458666,ad,True,103,Sunday,10,17759.0,3939.348261725333
71939,1373220,ad,True,6,Saturday,9,16768.0,3880.703199383128
71940,1042303,ad,True,41,Saturday,8,13669.0,2213.8133841458016
71959,1557189,ad,True,32,Sunday,11,14512.0,2834.1861621118865
71975,1045378,ad,True,307,Tuesday,15,13901.0,11806.024536615016
71979,1131492,ad,True,89,Tuesday,15,15755.0,12121.716617138873
72006,1628820,ad,True,162,Thursday,9,16053.0,8068.905755874257
72021,1140956,ad,True,218,Monday,8,13459.0,386.6375430377505
72023,1293627,ad,True,252,Saturday,17,15633.0,3.2184863434210036
72032,1376602,ad,True,264,Sunday,19,18226.0,25701.08768323494
72074,1132719,ad,True,79,Sunday,7,16273.0,104.55974847387066
72080,1053135,ad,True,10,Saturday,2,16792.0,1565.4585420128094
72090,1404868,ad,True,47,Sunday,16,17931.0,7093.564314581836
72113,1320540,ad,True,78,Sunday,22,15223.0,3008.3409913779265
72122,1195618,ad,True,60,Tuesday,16,13186.0,6831.063305149702
72134,1048968,ad,True,122,Friday,9,15312.0,6064.956505123271
72145,1128308,ad,True,71,Friday,18,15089.0,11039.662503408792
72164,1432161,ad,True,38,Saturday,13,12502.0,12908.533434433537
72179,1359335,ad,True,8,Saturday,18,12629.0,1259.6822319543023
72182,1423450,ad,True,77,Monday,16,13641.0,109.9758522742644
72188,1268866,ad,True,126,Monday,7,13583.0,2545.383392324868
72279,1414877,ad,True,48,Thursday,12,13888.0,5520.6013990752635
72298,1640615,ad,True,49,Tuesday,14,13287.0,302.06672817711456
72317,1167709,ad,True,61,Saturday,10,18211.0,3915.367764186545
72319,1267621,ad,True,228,Friday,13,17425.0,4857.917627925887
72349,1561999,ad,True,58,Friday,15,13266.0,12596.665035703516
72355,1455382,ad,True,97,Saturday,15,13820.0,1188.7232353222846
72377,1639868,ad,True,235,Sunday,19,18204.0,9511.704368148532
72448,1287556,ad,True,52,Saturday,18,15382.0,25071.156537978142
72461,1458577,ad,True,138,Tuesday,13,17771.0,2032.4634109440408
72472,1422728,ad,True,57,Sunday,19,16795.0,3664.5539571358313
72473,1547063,ad,True,67,Saturday,23,17393.0,713.6740153904785
72502,1513243,ad,True,111,Thursday,17,16980.0,3388.8431808346577
72569,1605678,ad,True,146,Saturday,14,15784.0,1040.6149694260157
72610,1354499,ad,True,104,Sunday,9,15003.0,271.7195717181499
72635,1037124,ad,True,117,Sunday,17,17926.0,3086.0375911674196
72670,1239141,ad,True,164,Saturday,19,17564.0,6537.984388740032
72671,1625142,ad,True,48,Saturday,11,18194.0,8367.395047441196
72675,1588334,ad,True,59,Saturday,17,18160.0,3652.4881362021424
72703,1606978,ad,True,54,Saturday,9,15184.0,2133.506890314634
72715,1173446,ad,True,70,Monday,16,17088.0,6420.235615874706
72718,1366503,ad,True,116,Monday,15,15377.0,717.0595905347825
72721,1405364,ad,True,297,Saturday,8,15878.0,519.1359169107902
72729,1436175,ad,True,79,Saturday,22,14170.0,410.01994189558025
72754,1346100,ad,True,164,Wednesday,17,14389.0,5067.433772457881
72760,1580531,ad,True,86,Sunday,21,16847.0,1545.337872986845
72776,916185,psa,True,171,Monday,11,15091.0,2034.9366485208104
72786,1654193,ad,True,30,Friday,20,16829.0,1974.5750210686058
72802,1158440,ad,True,27,Wednesday,19,16871.0,11646.908801195506
72831,1534387,ad,True,284,Saturday,13,16769.0,2224.665401538362
72872,1018073,ad,True,86,Wednesday,18,17014.0,7728.653622267735
72910,1010982,ad,True,17,Saturday,12,16283.0,8824.510766819209
72920,918961,psa,True,43,Thursday,16,13759.0,4687.724664234293
72921,1401027,ad,True,138,Thursday,8,15392.0,9117.633300806827
72922,1362904,ad,True,209,Saturday,11,12674.0,9224.310411859007
72936,1067785,ad,True,46,Saturday,11,13475.0,4071.76118248518
72948,1549562,ad,True,118,Monday,14,16360.0,29610.981023731532
73002,1244078,ad,True,9,Monday,6,13346.0,165.00267177407343
73027,1371763,ad,True,99,Saturday,19,13106.0,1614.3710388152147
73033,1504366,ad,True,67,Saturday,12,17190.0,4011.7193075418377
73036,1461703,ad,True,80,Saturday,12,15392.0,9117.633300806827
73050,1634312,ad,True,65,Wednesday,14,14176.0,1226.5912220041234
73052,1587015,ad,True,59,Saturday,20,14491.0,1999.8740133779766
73067,1023983,ad,True,98,Friday,12,16436.0,91.38203111474358
73074,1224732,ad,True,133,Saturday,22,16723.0,2610.0095131593043
73086,1473004,ad,True,40,Sunday,12,15796.0,12449.439096470034
73115,1418338,ad,True,118,Sunday,12,18212.0,1257.9735539775068
73135,1430663,ad,True,28,Tuesday,9,17689.0,769.231264039779
73155,1043305,ad,True,53,Monday,13,13559.0,537.426772074612
73167,1098284,ad,True,20,Friday,10,12991.0,3252.698981514758
73168,1110934,ad,True,98,Friday,20,17845.0,215.04327749007425
73176,1184372,ad,True,346,Saturday,19,16730.0,3873.1158868152133
73181,913760,psa,True,21,Saturday,12,14096.0,478231.30002426315
73184,1244606,ad,True,177,Monday,19,12675.0,180.5365834241318
73218,1134009,ad,True,19,Thursday,11,18223.0,26077.87991793755
73222,1041890,ad,True,74,Saturday,12,16524.0,910.057567129241
73230,1419010,ad,True,143,Tuesday,12,14924.0,2182.541870070577
73246,1287719,ad,True,88,Friday,12,17660.0,1298.6418612917814
73248,1384066,ad,True,78,Tuesday,18,12624.0,3804.334344725404
73261,1058504,ad,True,141,Tuesday,17,16411.0,3219.9594045956123
73287,1199810,ad,True,112,Monday,14,15939.0,18803.711793166876
73351,1342781,ad,True,45,Friday,14,15074.0,4662.369572056143
73378,1043320,ad,True,59,Wednesday,12,16468.0,3219.9713817350835
73379,1524298,ad,True,21,Sunday,18,13564.0,21529.945381314035
73396,1099842,ad,True,37,Monday,19,15214.0,7417.36641321378
73400,1237989,ad,True,21,Tuesday,11,14122.0,1062.8247589200423
73467,1252476,ad,True,45,Tuesday,11,15006.0,2833.5936883832505
73468,1039105,ad,True,73,Monday,0,12734.0,703.8132227865772
73471,1520891,ad,True,581,Saturday,14,14631.0,5989.49666977065
73479,1477445,ad,True,326,Thursday,5,16854.0,845.5001625302575
73488,1592344,ad,True,57,Saturday,13,14550.0,4342.543167035917
73489,1218469,ad,True,7,Saturday,13,16431.0,2083.722713078764
73496,1086018,ad,True,20,Saturday,15,14723.0,4817.493520932475
73514,1030404,ad,True,141,Sunday,19,16928.0,8737.786290536367
73519,1145956,ad,True,68,Sunday,19,16932.0,1961.5043150877832
73541,1553028,ad,True,85,Sunday,22,14387.0,12568.187757516424
73542,1178751,ad,True,142,Saturday,14,12665.0,1078.91035620642
73562,1036551,ad,True,48,Saturday,13,12418.0,4756.930473858664
73589,1208492,ad,True,67,Sunday,14,14823.0,1725.4530850174226
73596,1158196,ad,True,102,Friday,21,14685.0,420.5335381899436
73603,1535884,ad,True,79,Saturday,6,16287.0,2502.2807304687253
73615,1437786,ad,True,142,Saturday,19,13404.0,2577.2352891247115
73709,1384572,ad,True,100,Saturday,13,12933.0,4025.5350788501732
73712,1177831,ad,True,24,Saturday,23,15597.0,1955.8803920832368
73731,1248262,ad,True,91,Saturday,14,12440.0,985.5896215112626
73763,1217602,ad,True,261,Saturday,5,15244.0,2402.7868831692317
73795,1254180,ad,True,43,Monday,16,14085.0,20021.360720486282
73810,1299729,ad,True,25,Tuesday,14,14541.0,5625.189415478547
73813,1311166,ad,True,150,Monday,8,17522.0,6887.450455091274
73821,1607468,ad,True,287,Saturday,14,16518.0,3191.957922344679
73832,1040300,ad,True,46,Sunday,14,13373.0,14464.91112746177
73846,1157292,ad,True,70,Saturday,16,13538.0,6240.827365521101
73856,1196557,ad,True,153,Sunday,20,12854.0,5818.967288344443
73862,1254114,ad,True,105,Wednesday,15,17830.0,2853.144751719814
73881,908241,psa,True,60,Sunday,17,12798.0,23188.681982692695
73886,1548988,ad,True,233,Saturday,14,17159.0,5155.89208398883
73928,1341212,ad,True,245,Saturday,19,15646.0,3735.358275234592
73939,1260559,ad,True,5,Friday,18,16324.0,3139.694406702254
73940,1126177,ad,True,154,Sunday,12,17358.0,1952.231765133041
73944,1002593,ad,True,17,Saturday,14,17241.0,175.02587467603482
74032,916524,psa,True,28,Sunday,22,16150.0,9030.648668798256
74049,1267315,ad,True,33,Saturday,15,16561.0,6583.548174143417
74066,1649218,ad,True,126,Sunday,18,12747.0,18456.780466295593
74099,1032198,ad,True,104,Sunday,15,15956.0,692.4249832958938
74100,1126946,ad,True,104,Saturday,14,16253.0,14613.532444075328
74107,1207240,ad,True,126,Sunday,20,12838.0,8565.803196531897
74122,1135551,ad,True,144,Sunday,17,15128.0,5848.473645860208
74152,1445433,ad,True,141,Monday,21,16554.0,5808.505161390953
74159,1554827,ad,True,61,Friday,17,17929.0,6302.870059140215
74179,1289520,ad,True,159,Tuesday,21,13650.0,6872.2742619019455
74218,1236457,ad,True,96,Thursday,20,15158.0,2788.8534259688126
74232,1346028,ad,True,59,Sunday,19,16759.0,9151.390675398843
74237,1183820,ad,True,19,Sunday,19,17631.0,2844.218315782757
74238,1389147,ad,True,94,Sunday,14,12827.0,6943.473954133093
74248,1517693,ad,True,63,Sunday,18,14878.0,8909.712131458864
74322,1311497,ad,True,85,Saturday,22,12809.0,3349.376230681511
74328,1209393,ad,True,60,Sunday,15,17341.0,4267.133135034982
74364,1117699,ad,True,94,Sunday,12,13958.0,5262.692341277407
74368,1466634,ad,True,46,Saturday,16,16228.0,704.0670342139773
74396,1128513,ad,True,33,Monday,12,14483.0,1080.6390580142152
74399,1138135,ad,True,112,Sunday,13,12577.0,3833.085701475774
74400,1397372,ad,True,79,Saturday,15,14766.0,14260.961498500721
74420,1405828,ad,True,69,Tuesday,13,17044.0,22626.69414704655
74439,1359150,ad,True,80,Thursday,17,13614.0,6362.435015724037
74441,1010993,ad,True,47,Saturday,22,16686.0,10538.421624584766
74494,1372586,ad,True,48,Thursday,18,16320.0,10399.142972798765
74507,1105266,ad,True,472,Tuesday,15,13406.0,1226.6426135936529
74513,1208889,ad,True,51,Monday,9,13652.0,5821.663542960109
74526,1300840,ad,True,110,Monday,11,17064.0,4358.472132300673
74527,1220969,ad,True,73,Sunday,15,13593.0,11408.166256497723
74557,1642024,ad,True,147,Saturday,13,18167.0,9785.125764128305
74562,1185043,ad,True,142,Wednesday,16,13057.0,372.67624899876444
74564,1589714,ad,True,283,Friday,12,14821.0,2004.0570645743626
74585,911185,psa,True,16,Saturday,15,13936.0,2767.820071772893
74642,1452204,ad,True,87,Monday,17,17146.0,10703.248383840979
74645,1300681,ad,True,186,Friday,11,16350.0,7351.838737039473
74662,1563945,ad,True,42,Friday,12,14658.0,4167.582832496557
74674,1181727,ad,True,20,Tuesday,12,16558.0,27499.21240116976
74758,1376048,ad,True,141,Sunday,16,12553.0,13903.288396860553
74786,1308708,ad,True,120,Friday,3,16246.0,1413.0083121193984
74787,1217136,ad,True,26,Sunday,21,17183.0,25293.819431143165
74798,1216674,ad,True,1,Saturday,16,15785.0,12189.292173608597
74799,1615214,ad,True,16,Wednesday,16,14953.0,3623.0918045706626
74804,904933,psa,True,42,Friday,10,16164.0,10491.525980768585
74819,1228254,ad,True,95,Thursday,20,14755.0,19610.797088550375
74824,1164702,ad,True,171,Saturday,21,16684.0,287599.36519019835
74835,903526,psa,True,146,Saturday,21,13868.0,32137.391579993957
74896,1120801,ad,True,33,Sunday,1,16290.0,504.6326831938204
74898,1418280,ad,True,28,Saturday,16,17675.0,75562.59457056879
74905,1475576,ad,True,77,Monday,18,14169.0,369.46180826547817
74967,1230375,ad,True,96,Monday,12,17779.0,5061.810909394806
74976,1111263,ad,True,38,Saturday,13,14893.0,4000.246406181794
74985,1198377,ad,True,95,Friday,8,14465.0,5624.491035886828
75004,1107915,ad,True,16,Thursday,8,16999.0,5850.447446898592
75035,1467332,ad,True,126,Sunday,10,16513.0,12531.75165376332
75043,1484581,ad,True,80,Saturday,16,12440.0,985.5896215112626
75057,1187279,ad,True,69,Saturday,20,14715.0,4254.360266652542
75072,1616023,ad,True,100,Saturday,21,14239.0,8971.628609624418
75105,1143058,ad,True,62,Tuesday,18,16992.0,12489.005174780335
75112,1586768,ad,True,31,Monday,19,16736.0,889.0180255605735
75145,1381758,ad,True,91,Tuesday,17,13607.0,3661.470223722745
75162,1280405,ad,True,121,Monday,13,16122.0,4089.294189014266
75166,1219419,ad,True,67,Sunday,12,14465.0,5624.491035886828
75245,1380787,ad,True,10,Sunday,17,15823.0,893.4030951229992
75255,1183559,ad,True,68,Saturday,21,15967.0,6615.823905608633
75275,1498470,ad,True,30,Thursday,17,13421.0,8116.494727450484
75323,1133879,ad,True,92,Sunday,13,14808.0,13845.617577994079
75334,1125233,ad,True,100,Saturday,17,17856.0,5906.343224422118
75345,1107165,ad,True,152,Saturday,21,12956.0,1579.2757029290858
75354,1433940,ad,True,46,Saturday,17,17242.0,6041.786467484224
75359,1162711,ad,True,44,Wednesday,17,14570.0,1457.7833190502022
75371,1301258,ad,True,94,Saturday,18,13049.0,5179.266401593084
75377,1571595,ad,True,43,Sunday,21,12629.0,1259.6822319543023
75395,1168198,ad,True,65,Monday,20,13058.0,4238.991800701905
75419,1543635,ad,True,28,Saturday,17,14128.0,2805.046081857969
75436,1632704,ad,True,213,Sunday,11,15123.0,10581.415998910767
75515,1358356,ad,True,289,Friday,8,15436.0,5226.587341445662
75534,1308457,ad,True,45,Saturday,20,13523.0,15950.633308277287
75536,1051227,ad,True,32,Friday,10,16877.0,6299.851784688794
75547,1099956,ad,True,46,Sunday,19,14425.0,1188.3603584184834
75569,1455709,ad,True,152,Saturday,20,13891.0,1323.2968167807458
75589,1195480,ad,True,136,Friday,19,14994.0,1155.6750583564997
75615,1121632,ad,True,69,Tuesday,14,13593.0,11408.166256497723
75641,921486,psa,True,79,Sunday,21,15227.0,5879.370544498343
75650,1060174,ad,True,233,Monday,16,12741.0,198.54934377176474
75662,1144806,ad,True,36,Saturday,23,13812.0,5157.407101541437
75681,1491782,ad,True,8,Sunday,12,16873.0,29120.36847353522
75683,1216039,ad,True,31,Friday,18,18094.0,12111.63095648647
75714,1441222,ad,True,14,Saturday,17,13842.0,12130.575528626066
75718,1362660,ad,True,205,Saturday,16,18041.0,17861.36241921036
75728,1439051,ad,True,34,Tuesday,13,14549.0,1769.722670175094
75736,1253370,ad,True,36,Saturday,19,16837.0,15509.75440854001
75746,1571833,ad,True,194,Sunday,22,17681.0,101.8031607666967
75761,1225804,ad,True,126,Sunday,16,16974.0,382.1910069328735
75813,1575655,ad,True,286,Sunday,19,17615.0,2819.3594566823085
75818,1283826,ad,True,102,Sunday,0,15315.0,5070.018633075309
75828,1190284,ad,True,156,Thursday,21,12798.0,23188.681982692695
75852,1543852,ad,True,9,Saturday,18,17068.0,21031.583961613895
75880,1436446,ad,True,34,Thursday,20,16817.0,9109.183888528269
75882,1239383,ad,True,153,Saturday,19,14121.0,27663.13342210731
75900,1323085,ad,True,61,Saturday,23,16229.0,7042.212339501088
75928,1082063,ad,True,402,Sunday,19,14480.0,3030.3770944323255
75949,903174,psa,True,59,Wednesday,22,14287.0,2972.959825144932
75950,1019617,ad,True,72,Sunday,12,15113.0,17264.007487367267
75965,1253721,ad,True,43,Tuesday,22,16391.0,1159.6293912023866
76004,1561613,ad,True,41,Saturday,19,16112.0,1926.3587710974884
76010,903627,psa,True,14,Saturday,19,15870.0,2897.474533977653
76031,1340396,ad,True,62,Sunday,12,17991.0,1223.1628547572127
76039,1381485,ad,True,132,Sunday,23,17363.0,447.9152073807828
76070,1206621,ad,True,53,Tuesday,17,13666.0,1180.4286835685095
76086,1613525,ad,True,73,Sunday,19,16524.0,910.057567129241
76091,1359513,ad,True,161,Sunday,22,12620.0,6413.8518047362195
76110,1424274,ad,True,61,Saturday,19,17067.0,95.24105383548479
76112,1121691,ad,True,50,Sunday,9,14312.0,7359.76322632791
76137,1370909,ad,True,45,Thursday,16,16308.0,9296.641454072695
76162,1445012,ad,True,120,Saturday,18,13117.0,6728.894192497726
76196,1248158,ad,True,62,Monday,17,14150.0,2866.541216446752
76217,1409858,ad,True,74,Wednesday,15,16535.0,3152.205054665709
76236,1550362,ad,True,20,Tuesday,22,16654.0,4116.972216218257
76311,1011322,ad,True,389,Wednesday,13,13904.0,2415.7242007173754
76333,1198756,ad,True,9,Friday,7,14191.0,10497.382074411402
76337,1295032,ad,True,66,Saturday,20,13656.0,2747.294629611625
76395,1090020,ad,True,19,Saturday,20,16698.0,2883.119781790542
76408,1547831,ad,True,160,Sunday,19,13811.0,2929.8708722777264
76411,1133783,ad,True,66,Saturday,21,15134.0,6112.172861332098
76415,1070387,ad,True,167,Tuesday,16,17061.0,15752.857372258622
76417,1045478,ad,True,153,Tuesday,17,15890.0,1004.356622604151
76428,1268045,ad,True,42,Thursday,22,12735.0,1165.404013744833
76496,1466331,ad,True,59,Saturday,20,14026.0,886.6902930972086
76526,1455100,ad,True,83,Saturday,20,17640.0,7055.8833554404655
76534,1455890,ad,True,37,Sunday,16,15734.0,5948.810428305018
76535,903342,psa,True,106,Tuesday,18,18278.0,2026.5863976160858
76537,1364989,ad,True,112,Tuesday,20,14745.0,5587.4968881322175
76543,1127195,ad,True,39,Saturday,20,15501.0,425.9271554171586
76551,1237994,ad,True,47,Sunday,20,12531.0,1291.7005203370854
76558,1430651,ad,True,151,Saturday,18,14145.0,15356.313655141425
76607,1158972,ad,True,82,Monday,20,17510.0,2441.988519224276
76614,1316555,ad,True,113,Saturday,21,14591.0,8211.873252255215
76621,1243931,ad,True,50,Sunday,12,17931.0,7093.564314581836
76645,1252438,ad,True,360,Sunday,19,13252.0,804.9587203319339
76660,1580558,ad,True,127,Thursday,16,17681.0,101.8031607666967
76670,1155855,ad,True,184,Sunday,20,15230.0,946.9216568562771
76676,1266194,ad,True,59,Saturday,21,17349.0,2497.97977301029
76713,1069376,ad,True,102,Friday,15,15654.0,8889.069643936473
76718,1038870,ad,True,40,Tuesday,23,16868.0,903.8056542150356
76752,1241054,ad,True,122,Saturday,16,12708.0,11114.697880649815
76756,1163128,ad,True,63,Saturday,15,16469.0,3024.8998697368884
76777,1617605,ad,True,84,Monday,21,13739.0,1826.445210773438
76792,1486228,ad,True,218,Sunday,13,14219.0,2007.4492700972546
76822,1061939,ad,True,76,Wednesday,1,13750.0,8486.518613111912
76829,1132153,ad,True,31,Thursday,16,13616.0,420.6050218085358
76832,1129443,ad,True,147,Saturday,20,16488.0,4574.92549642422
76849,1555704,ad,True,35,Monday,20,15341.0,7107.751496715124
76890,1321540,ad,True,62,Sunday,19,16133.0,51295.62188191813
76913,1037542,ad,True,54,Sunday,13,14220.0,3413.802109500962
76937,1251907,ad,True,35,Saturday,22,13024.0,763.357840601872
76968,1099439,ad,True,56,Saturday,22,15145.0,5674.48202134544
77003,1424354,ad,True,397,Sunday,21,12472.0,33728.638967519575
77055,1234708,ad,True,70,Sunday,11,13106.0,1614.3710388152147
77057,1286567,ad,True,78,Sunday,15,18077.0,9091.65022660473
77058,1000394,ad,True,100,Sunday,10,16266.0,4342.7063395869445
77120,1140171,ad,True,19,Saturday,19,14711.0,13503.080510213049
77128,1308084,ad,True,119,Sunday,19,12629.0,1259.6822319543023
77150,1152777,ad,True,88,Monday,1,15144.0,24304.814625436273
77179,1350996,ad,True,58,Sunday,9,17444.0,7769.102727846277
77194,1245758,ad,True,23,Thursday,23,15434.0,5805.0373734847835
77209,1146227,ad,True,37,Wednesday,23,13783.0,875.390803896898
77328,1578330,ad,True,59,Sunday,5,17666.0,5810.386943999263
